book_id,composite_id,original_entry,parsing_confidence,needs_review,verification_notes,topic_changed,price_changed,batch_id,created_at
8037,briefe_256_11_15,NUR FORT ZU DIR. Franz STELZHAMER und Betty STELZHAMER – Briefwechsel. Im Auftrag des Adalbert Stifter – Institutes Oberösterreich herausgegeben von Silvia Bengesser und Günther Achleitner. Salzburg Otto Müller 2002. 592 S. OPbd.m.OU.,high,f,,f,f,,2026-01-26 19:56:38.614712
8038,briefe_257_11_15,"ORTEGA Y GASSET, Jose. Gesammelte Werke in vier Bänden. Band 4 fehlt. Stuttgart Deutsche Verlagsanstalt 1954-1956. 357, 482, 601 S. OLn.m.OU (Band 1 ohne Umschlag).",high,f,,f,f,,2026-01-26 19:56:38.614712
8039,briefe_258_11_15,"PARACELSUS. Die Geheimnisse. Ein Lesebuch aus seinen Schriften. Herausgegeben von Will-Erich Peuckert. Mit Abb. Leipzig Dieterich 1941. LXI, 474 S. OLn. mit Lesebändchen. Sehr gut.",high,f,,f,t,,2026-01-26 19:56:38.614712
8040,briefe_259_11_15,"PETRARCA, Francesco. Dichtung und Prosa. Herausgegeben von Horst Heintze. Mit 5 Illustrationen. Berlin Rütten & Loening. 1968. 583 S. OLn.m.OU. Umschlag defekt. Band sehr gut.",high,f,,f,f,,2026-01-26 19:56:38.614712
8041,briefe_260_11_15,"PETRARCA, Francesco. Das lyrische Werk. Der Canzoniere. Die Triumphe. Nugellae. Deutsch von Benno Geiger. Darmstadt Luchterhand 1958. 876 S. OLn. Sehr gut erhalten.",high,f,,f,t,,2026-01-26 19:56:38.614712
8042,briefe_261_11_15,"PICCOLOMINI, Enea Silvio. Briefe. Übersetzt und eingeleitet von Max Mell. Jena Diederichs 1911. LVI, 285 S. Das Zeitalter der Renaissance. Herausgegeben von Marie Herzfeld. OHPgt. Mit Lesebändchen. Sehr gut erhalten",high,f,,f,t,,2026-01-26 19:56:38.614712
8043,briefe_265_11_15,"PLUTARCH. Lebensbeschreibungen. Mit Anmerkungen nach der Übersetzung von Kaltwasser bearbeitet von Hanns Floerke. Ausgabe in 6 Bänden. München Georg Müller 1913. XII, 446, 472, 432, 492, 514, 498 SS. Buchausstattung Paul Renner. Sehr schöne rote Originalhalblederbände mit Lesebändchen. Kleiner Schaden am Rücken von Band 1 und Band 4.",high,f,,f,t,,2026-01-26 19:56:38.614712
8044,briefe_266_11_15,PLUTARCH. Allerlei Weltweisheit. Der vermischten Schriften dritter Band Nach der Übersetzung von Kaltwasser neu herausgegeben. München Georg Müller 1911. 492 S. Buchausstattung von Paul Renner. OHLdr. m. Lesebändchen. Sehr gut erhalten,high,f,,f,t,,2026-01-26 19:56:38.614712
8045,briefe_267_11_15,"POE, Edgar Allan. Das gesamte Werk in zehn Bänden. Herausgegeben von Kuno Schumann und Hans Dieter Müller. . Band 1. Erste Erzählungen. Grotesken. Deutsch v. Arno Schmidt und Hans Wollschläger. 533 S.. Band 2. Arabesken. Detektivgeschichten. Deutsch von Arno Schmidt und Hans Wollschläger 535 – 1100 S. . Band 3. Phantastische Fahrten I. Deutsch von Arno Schmidt und Hans Wollschläger. 400 S.. Band 4. Phantastische Fahrten II. Faszination des Grauens .Deutsch von Arno Schmidt und Hans Wollschläger. 401 – 864 S. . Band 5. Kosmos und Eschatologie . Deutsch von Arno Schmidt und Hans Wollschläger. 865 – 1184 . Band 6. Rezensionen I. Deutsch von Richard Kruse, Friedrich Polakovics, Arno Schmidt und Ursula Wernicke. 1 – 342 S. . Band 7. Rezensionen II. Deutsch von Richard Kruse, Friedrich Polakovics, Arno Schmidt, Ursula Wernicke und Hans Wollschläger. 343 – 630 S. . Band 8. Briefe. Deutsch von Hans Wollschläger. 631 – 892 S. . Band 9. Gedichte. Drama. Essays I. Deutsch von Richard Kruse, Friedrich Polakovics, Arno Schmidt, Ursula Wernicke und Hans Wollschläger. 530 S. . Band 10. Essays II. Marginalien. Deutsch von Richard Kruse, Friedrich Polakovics und Ursula Wernicke. 531 – 1092 S. . Olten Walter Verlag Sonderausgabe 1976. 10 Originalleinenbände. Alle verlagsfrisch.",high,f,,f,t,,2026-01-26 19:56:38.614712
8046,briefe_269_11_15,"POWYS, John Cowper. Die Tagebücher 1929 – 1939. Herausgegeben und mit einer Einleitung von Morine Krissdottir. A.d.Engl. Salzburg Residenz 1997. 448 S. Mit Abb.a.Taf. Anstreichungen. Mit Lesebändchen. Limitierte Ausgabe von 1000 Bänden, Band VI. OLn.m.OU, Einriss auf Umschlag. Sehr gut erhalten.",high,f,,f,t,,2026-01-26 19:56:38.614712
8047,briefe_270_11_15,"PROUST, Marcel. Briefe zum Leben. Herausgegeben und aus dem Französischen übertragen von Uwe Daube. Frankfurt Suhrkamp 2. Aufl. 1983. 734 S. Weißes Programm. OLn.m.OU. Neuwertig.",high,f,,f,f,,2026-01-26 19:56:38.614712
8048,briefe_271_11_15,"PÜCKLER-MUSKAU, Hermann Fürst von. Frauenbriefe von und an von… Aus dem Nachlaß neu herausgegeben von Heinrich Conrad. München Georg Müller 1912. 370 S. OHLdr. mit Goldprägung. Einband leicht berieben. Mit Lesebändchen. Auflage von 1600 Ex.",high,f,,f,t,,2026-01-26 19:56:38.614712
8049,briefe_272_11_15,"PÜCKLER-MUSKAU, Hermann Fürst von. Briefe eines Verstorbenen. Vollständige Ausgabe. Neu herausgegeben von Heinz Ohff. Berlin Ullstein 2006. XV, 1003 S. OPbd. m. Lesebändchen. Neuwertig.",high,f,,f,t,,2026-01-26 19:56:38.614712
8050,briefe_276_12_15,"RAABE. Wilhelm. Briefe (1842-1910) Im Auftrage der Familie Raabe herausgegeben von Wilhelm Fehse. Berlin Grote`sche Verlagsbuchhandlung 1940. XIV, 432 S. Mit 9 Bildtafeln. OLn.m.OU.",high,f,,f,t,,2026-01-26 19:56:38.614712
8051,briefe_277_12_15,"RACINE, Jean. Oeuvres de … Precedees des memoires sur sa vie, par Louis Racine. Paris Furne et C 1837. 615 S. OHln. Mit einem Porträt des Autors und 12 ganzseitigen Stahlstichen zu jedem Drama. Alle Stiche durch Seidenpapier geschützt und makellos erhalten. Einige Stiche gelockert, sonst ein sehr gut erhaltenes Exemplar.",high,f,,f,t,,2026-01-26 19:56:38.614712
8052,briefe_278_12_15,"RADDATZ, Fritz J.. Tagebücher 1982 – 2001. Reinbek Rowohlt 2012. 2. Auflage. 938 S. Rowohlt TB. 2. Ex.: Gebundene EA.",high,f,,f,f,,2026-01-26 19:56:38.614712
8053,briefe_279_12_15,"RAIMUND, Ferdinand. Sämtliche Werke. Buchgem. Donauland. o.J. 747 S. OLn.m.OU. Lesebändchen. Sehr gut",medium,f,,f,f,,2026-01-26 19:56:38.614712
8054,briefe_280_12_15,"REIMANN, Brigitte. Alles schmeckt nach Abschied. Tagebücher 1964 – 1970. Berlin Aufbau 1998. 463 S. 2. Auflage. OLn.m.OU. Neuwertig.",high,f,,f,f,,2026-01-26 19:56:38.614712
8055,briefe_281_12_15,"REINHARDT, Max. Leben für das Theater. Briefe, Reden, Interviews, Gespräche, Auszüge aus Regiebüchern. Herausgegeben von Hugo Fetting. Berlin Argon 1989. 617 S. Erste Auflage. OLn.m.OU. Neuwertiges Exemplar.",high,f,,f,t,,2026-01-26 19:56:38.614712
8056,briefe_282_12_15,"RHEINER, Walter. Kokain. Lyrik Prosa Briefe. Mit Illustrationen von Conrad Felixmüller. Herausgegeben von Thomas Rietzschel. Leipzig Reclam 1985. 307 S. Vieles in Erstausgabe. OPbd.m.OU. Sehr gut.",high,f,,f,t,,2026-01-26 19:56:38.614712
8057,briefe_287_12_15,"RIMBAUD, Arthur. Das poetische Werk. Band I: Eine Zeit in der Hölle. Lichtspuren. Band II: Das trunkene Schiff. Gedichte. A.d.Französ übersetzt und begleitet von Hans Therre und Rainer G. Schmidt. Mit einer Lebens-Geographie Rimbauds und 102 Abbildungen. Im Anhang: Fragmente eines Höllentagebuchs von Antonin Artaud. München Matthes & Seitz 1988. 569 S. OLn.m.OU.",high,f,,f,t,,2026-01-26 19:56:38.614712
8058,briefe_288_12_15,"RIMBAUD, Arthur. Sämtliche Dichtungen. Französich, mit deutscher Übertragung von Walther Küchler. Heidelberg Lambert Schneider. 1965. 355 S. . Briefe und Dokumente. Herausgegeben übersetzt und erläutert von Curd Ochwadt. 1961. Heidelberg Lambert Schneider. 1961. 392 S. . Originalleinenbände. Sehr gut erhalten",high,f,Typo in original entry: 'Französich' should be 'Französisch',f,t,,2026-01-26 19:56:38.614712
8059,briefe_290_12_15,"ROTH, Joseph. Werke in vier Bänden. Herausgegeben und eingeleitet von Hermann Kesten. Lizenzausgabe des Verlages Kiepenheuer & Witsch. . Romane. 980 S. . Romane. 1148 S.. Erzählungen. Essays. Kleine Prosa. Panoptikum. Reisebilder. 1114 S. . Kleine Prosa. Nachwort. Anhang. 932 S. . Vier Originalleinenbände mit Originalumschlägen. Sehr gut erhalten",high,f,,f,t,,2026-01-26 19:56:38.614712
8060,briefe_291_12_15,"ROUGEMONT, Denis de. Tagebuch eines arbeitslosen Intellektuellen. Frankfurt Hain 1991. 208 S. OLn.m.OU",high,f,,f,f,,2026-01-26 19:56:38.614712
8061,briefe_292_12_15,"ROUSSEAU, Jean Jacques. Oeuvres. Nouvelle edition. Paris Ledoux et Tenre 1819. Ausgabe in 20 Bänden. Komplett. Original Halblederbände mit Rückenvergoldung. Von acht Bänden haben sich die Rücken gelöst, außer vom Band 13 sind aber alle vorhanden. Bestoßen, innen jedoch sehr gut erhalten. Zusammen etwa 10.000 Seiten. Mit 15 gefalteten Kupfertafeln mit Noten, einigen Textabbildungen und 11 Kupfertafeln.",high,f,,f,t,,2026-01-26 19:56:38.614712
8062,briefe_293_12_15,"ROUSSEAU, Jean-Jacques. Schriften. Band 1 und 2. Herausgegeben v. Henning Ritter. Frankfurt Ullstein 1981. 654, 807 S. TB. Ullstein Materialien.",high,f,,f,f,,2026-01-26 19:56:38.614712
8063,briefe_294_12_15,"ROWOHLT, Harry. Der Kampf geht weiter! Nicht weggeschmissene Briefe. Herausgegeben von Anna Mikula. Zürich Kein & Aber 2005. 464 S. OLn.m.OU und Lesebändchen. Mit Abb. Neuwertig.",high,f,,f,f,,2026-01-26 19:56:38.614712
8064,briefe_295_12_15,"RÜHMKORF, Peter. TABU I. Tagebücher 1989 – 1991. Reinbek Rowohlt 1995. 623 S. OPbd. m. Lesebändchen EA. Sehr gut erhalten.",high,f,,f,f,,2026-01-26 19:56:38.614712
8065,briefe_297_12_15,"SADE; Marquis de . Werke in fünf Bänden. Mit Kupferstichillustrationen. Köln Könemann 1995- . Die Hundertzwanzig Tage von Sodom oder die Schule der Ausschweifung. 480 S.. Justine oder die Leiden der Tugend. 600 S.. Juliette oder Die Wonnen des Lasters, Teil 1 504 S.. Juliette oder Die Wonnen des Lasters, Teil 2.401 S. . Die Philosophie im Boudoir oder die lasterhaften Lehrmeister 408 S.. Originalleinenbände mit Originalumschlägen Neuwertig",high,f,,f,t,,2026-01-26 19:56:38.614712
8066,briefe_298_12_15,"SARTRE, Jean-Paul. Gesammelte Werke. In Zusammenarbeit mit dem Autor und Arlette El Kaim-Sartre herausgegeben von Traugott König. Schriften zur Literatur.. Der Mensch und die Dinge. Aufsätze zur Literatur 1938-1946. Baudelaire. Ein Essay. 205, 129 S. . Was ist Literatur? 250 S.. Saint Genet, Komödiant und Märtyrer. Übersetzt von Ursula Dörrenbächer. 987 S. . Schwarze und weiße Literatur. Aufsätze zur Literatur 1946-1960. Mallarmes Engagement. Mallarme (1842-1898). Was kann Literatur? Interviews, Reden Texte 1960-1976. 181, 157, 217 S. . Der Idiot der Familie. Gustave Flaubert 1821-1857. I. Die Konstitution. Übersetzt und herausgegeben von Traugott König. 663 S. . Der Idiot der Familie II. Gustave Flaubert 1821-1857. II. Die Personalisation. 1171 S. . Der Idiot der Familie III. Gustave Flaubert 1821-1857. III. Elbehnon oder die letzte Spirale. 395 S. . Der Idiot der Familie IV. Gustave Flaubert 1821-1857. IV. Objektive und subjektive Neurose. 764 S. . Reinbek Rowohlt 1986. Taschenbuchausgabe im Schuber und Beiheft 32 S. Neuwertig.",high,f,,f,t,,2026-01-26 19:56:38.614712
8067,briefe_300_13_15,"SCHILLER, Friedrich. Sämtliche Werke. Herausgegeben von Albert Meier. München DTV 2004. (Hanser) . Gedichte. Dramen 1. 1040 S.. Dramen 2. 1305 S.. Fragmente. Übersetzungen. Bearbeitungen. 1004 S.. Historische Schriften. 1072 S.. Erzählungen. Theoretische Schriften. 1370 S.. Opbd. in einer Kassette. Alle verlagsfrisch.",high,f,,f,t,,2026-01-26 19:56:38.614712
8068,briefe_306_13_15,"SCHNEIDER, Reinhold. Tagebuch 1930-1935. Redaktion und Nachwort von Josef Rast. Frankfurt Insel 1983. OLn.m.OU EA. Neuwertig.",high,f,,f,t,,2026-01-26 19:56:38.614712
8069,briefe_307_13_15,"SCHNITZLER, Arthur. Die Dramatischen Werke. Frankfurt Bertelsmann Lesering Lizenzausgabe mit Genehmigung des S. Fischer Verlages. Dünndruckausgabe. Band 1 – 2. 1077, 1043 S. 2.Ex. ident. und 3.Ex. Bd. 2.. OLn. mit Lesebändchen. Sehr gut erhalten",high,f,,f,f,,2026-01-26 19:56:38.614712
8070,briefe_308_13_15,"SCHÖNHERR, Karl. Gesammelte Werke (In zwei Bänden). Herausgegeben von Vinzenz Chiavacci Jun. Mit je einem . Frontispiz. Wien Donau-Verlag 1948.. Band 1. Einleitung von Erhard Buschbeck. XXIX, 752 S. . Band 2. Nachwort von Vinzenz Chiavacci jun. 690 S. OLn. m.Rvg. Berieben.",high,f,,f,t,,2026-01-26 19:56:38.614712
8071,briefe_311_13_15,"SCHOPENHAUER, Arthur. Schopenhauer`s Sämmtliche Werke in fünf Bänden. Grossherzog Wilhelm Ernst Ausgabe. Leipzig Insel o.J . Die Welt als Wille und Vorstellung. 692 S. 6. bis 8. Tausend. Die Welt als Wille und Vorstellung 698 – 1462 S. 9 – 13. Tausend. Kleine Schriften. 779 S. 6. – 10. Tausend. . Parerga und Paralipomena. Kleine philosophische Schriften Erster Teil. 580 S. 6. – 10. Tsd. . Parerga und Paralipomena. Kleine philosophische Schriften. Zweiter Teil 6. bis 10. Tausend. 761 S. Mit Gesamtregister und Gesamtinhalt. . Alle Bände Originalleinenbände mit goldenen Rückenaufschriften und Verlagssignet, Lesebändchen, und Bibliotheksstempel. Bei drei Bänden Rücken vom Buchblock gelöst. Innen sehr gut erhalten. Dünndruckausgabe in Kassette.",high,f,,f,t,,2026-01-26 19:56:38.614712
8072,briefe_313_13_15,"SCHWITTERS, Kurt. Das literarische Werk. Herausgegeben von Friedhelm Lach. Kartonierte Sonderausgabe. Köln Du Mont 1998 . Band 1: Lyrik. 319 S.. Band 2: Prosa 1918 – 1930. 438 S.. Band 3: 1931 – 1948. 338 S.. Band 4: Schauspiele und Szenen. 371 S.. Band 5: Manifeste und kritische Prosa. 480 S. . Originalkartonierte Bände in Originalkassette. Neuwertig.",high,f,,f,t,,2026-01-26 19:56:38.614712
8073,briefe_315_13_15,"SHAKESPEARE, William. Sämtliche Werke in neun Bänden. Vollständige Ausgabe. Übersetzt von August Wilhelm Schlegel, Dorothea Tieck, Wolf Graf Baudissin und Nicolaus Delius (Perikles). Genehmigung durch den Winkler Verlag. Gesamtredaktion des Kommentarteiles: Dieter Mehl. Vorwort von Wolfgang Clemen. Die Sonette in anderer Übertragung mit Nachwort von Wolfgang Weiß . Komödien I. 400 S.. Komödien II. 402 S. . Komödien III. 351 S. . Historien I. 458 S. . Historien II. 476 S. . Tragödien I. 388 S. . Tragödien II. 460 S. . Tragödien III. 399 S. . Sonette/ Epen und die kleineren Dichtungen. Zweisprachige Ausgabe. 470 S.. Lausanne Edition Rencontre o.J. Alle Bände in rotem Kunstleder-Einband mit Goldprägung und Lesebändchen. Kaum benutzt.",high,f,,f,t,,2026-01-26 19:56:38.614712
8074,briefe_317_13_15,SPÄTE FREUNDSCHAFT. Carl Zuckmayer Karl Barth in Briefen. Zürich Theologischer Verlag 1977. 95 S. OBrosch.,high,f,,f,f,,2026-01-26 19:56:38.614712
8075,briefe_318_13_15,"SPITZER, Daniel. Gesammelte Schriften. Herausgegeben von Max Kalbeck und Otto Erich Deutsch. Wiener Spaziergänge Band 1 – 3. München G. Müller 1912. 386, 365, 354 SS. OHLn. Sehr gut erhalten. 2. Ex. OLn. mit Lesebändchen. Einband des ersten Bandes durch Wasser beschädigt (Inhalt jedoch intakt) sonst schöne Bände.",high,f,,f,f,,2026-01-26 19:56:38.614712
8076,briefe_321_13_15,"STORM, Theodor. Werke. Mit einem Essay von Thomas Mann herausgegeben von Gottfried Honnefelder. In zwei Bänden. . Gedichte Märchen und unheimliche Geschichten. 618 S.. Prosa Anhang. 534 S. . Frankfurt Insel 1982. OLn.",high,f,,f,f,,2026-01-26 19:56:38.614712
8077,briefe_323_13_15,"STRAUSS, Richard. Hugo von Hofmannsthal. Briefwechsel. Herausgegeben von Willi Schuh. Mit 7 Abbildungen und 6 Notenbeispielen. Piper. Schott. Lizenzausgabe. 1990. 750 S. Taschenbuch.",high,f,,f,f,,2026-01-26 19:56:38.614712
8078,briefe_326_14_15,"TIECK, Ludwig. Werke in vier Bänden. Herausgegeben sowie mit Nachworten und Anmerkungen versehen von Marianne Thalmann. Darmstadt Wissenschaftliche Buchgesellschaft 1963. (Sonderausgabe Winkler Verlag). OLn.. Band 1:Frühe Erzählungen und Romane. 1040 S.. Band 2: Märchen aus dem Phantasus. . Dramen. 926 S.. Band 3: Novellen. 1106 S.. Band 4: Romane. 852 S.. Identisch mit der Winkler-Dünndruckausgabe1966. Sehr gut erhalten.",high,f,,f,t,,2026-01-26 19:56:38.614712
8079,briefe_327_14_15,"TIECK, Ludwig. Werke in einem Band. Mit einem Nachwort von Richard Alewyn. Herausgegeben von Peter Plett. Hamburg Hoffmann und Campe 1967. 1. bis 3. Tausend. 941 S. OLn.m.OU. Sehr gut.",high,f,,f,f,,2026-01-26 19:56:38.614712
8080,briefe_328_14_15,"TOLSTOI, Leo. Gesamtausgabe des dichterischen Werkes in 14 Bänden. Herausgegeben von Erich Boehme. Auferstehung. Roman. A.d.Russ. v. Ilse Frapan. 636 S.. II/III. Anna Karenina. Roman in zwei Bänden. A.d.Russ. v. Arthur Luther. 664, 577 S. . IV/VII. Krieg und Frieden. A.d.Russ. v. Erich Boehme. 503, 535, 561, 488 S. . VIII. Kindheit Knabenjahre Jugendzeit. A.d.Russ. v. Eva Luther. 526 S. . IX. Der Überfall und andere Erzählungen. A.d.Russ. v. Arthur Luther. 533 S. . X. Der Schneesturm und andere Erzählungen. A.d.Russ. v. Eva Luther. 526 S. . XI. Der Leinwandmesser und andere Erzählungen. A.d.Russ. v. Arthur Luther, Erich Müller . und August Scholz. 553 S. . XII. Hadschi Murat und andere Erzählungen. A.d.Russ. Erich Boehme, Erich Müller und . August Scholz. 627 S. . XIII. Herr und Knecht. Volkserzählungen. A.d.Russ. v, Erich Boehme. 424 S. . XIV. Bühnenwerke. A.d.Russ. v. August Scholz. 483 S. . Berlin Malik Verlag 1928. OLn. m. goldgeprägtem Einband und Rücken. Alle Bände sehr gut erhalten.",high,f,,f,t,,2026-01-26 19:56:38.614712
8081,briefe_329_14_15,"TOLSTOI, Leo. Tagebuch der Jugend. Erster Band 1847 – 1852. München Georg Müller 1919. Mit einem Bildnis des Dichters und einer Falttafel 286 S. OHPgt. m. Lesebändchen.",high,f,,f,t,,2026-01-26 19:56:38.614712
8082,briefe_330_14_15,"TORBERG, Friedrich. Liebste Freundin und Alma. Briefwechsel mit Alma Mahler-Werfel. München Langen Müller. 1987. 288 S. Mit Abb. OLn.m.OU",high,f,,f,f,,2026-01-26 19:56:38.614712
8083,briefe_331_14_15,TORQUATO TASSO. Werke und Briefe. Übersetzt und eingeleitet von Emil Staiger. München Winkler 1978. 855 S. OLn. m. OU und Lesebändchen. Neuwertig.,high,f,,f,t,,2026-01-26 19:56:38.614712
8084,briefe_332_14_15,"TUCHOLSKY, Kurt. Gesammelte Werke. Herausgegeben von Mary Gerold-Tucholsky und Fritz Raddatz. Frankfurt Büchergilde Gutenberg (Rowohlt 1960). In drei Bänden. Band 1. 1907 – 1924. 1330 S.. Band 2. 1925 – 1928. 1387 S.. Band 3. 1929 – 1932. 1344 S. . Originalleinenbände. Neuwertig.",high,f,,f,f,,2026-01-26 19:56:38.614712
8085,briefe_333_14_15,"UNGAR, Hermann. Das Gesamtwerk. Mit einem Nachwort von Jürgen Serke. Wien Zsolnay 1989. 461. OLn.",high,f,,f,f,,2026-01-26 19:56:38.614712
8086,briefe_335_14_15,"VARNHAGEN VON ENSE, Karl August. Denkwürdigkeiten des eignen Lebens. Herausgegeben von Konrad Feilchenfeld. . Band 1785 – 1810. 914 S.. Band 1810 – 1815. 917 S.. Band 1815 – 1834. 1013 S.. Vollständig und erstmals kommentierte Edition Frankfurt Deutscher Klassiker Verlag. 1987. Originalleinenbände mit je 2 Lesebändchen. Verlagsfrisch. Band 1 – 3.",high,f,,f,t,,2026-01-26 19:56:38.614712
8087,briefe_337_14_15,"VARNHAGEN, Rahel. Briefwechsel mit Alexander von der Marwitz. München Kösel 1966. Lebensläufe herausgegeben von Friedhelm Kemp. 465 S. OLn.m.OU Sehr gut.",high,f,,f,t,,2026-01-26 19:56:38.614712
8088,briefe_338_14_15,"VARNHAGEN, Rahel. Briefwechsel mit August Varnhagen von Ense. München Kösel. 1967. Lebensläufe herausgegeben von Friedhelm Kemp. 476 S. OLn.m.OU. Sehr gut.",high,f,,f,t,,2026-01-26 19:56:38.614712
8090,briefe_341_14_15,"VIERTEL, Berthold. Dichtungen und Dokumente. Gedichte. Prosa. Autobiographische Fragmente. Ausgewählt und herausgegeben von Ernst Ginsberg. München Kösel 1956. 425 S. OLn. mit verstärktem Rücken. Bibliotheksexemplar. Foliert.",high,f,,f,f,,2026-01-26 19:56:38.614712
8091,briefe_343_14_15,"VOLTAIRE. In seinen schönsten Briefen. Ausgewählt, übersetzt und kommentiert von Hermann Missenharter. Stuttgart Port Verlag. 1953. 400 S. OLn.m.OU.",high,f,,f,f,,2026-01-26 19:56:38.614712
8092,briefe_344_14_15,VOLTAIRE. Erzählungen Dialoge Streitschriften. Herausgegeben von Martin Fontius. Berlin Rütten & Loening 1981. Erzählungen. Mit einem Porträt des. Autors. 510 S.. Dialoge. 375 S. . Streitschriften. 463 S. OLn.m.OU Verlagsfrische Exemplare,high,f,,f,t,,2026-01-26 19:56:38.614712
8093,briefe_346_14_15,"VORDTRIEDE, Werner. Das verlassene Haus. Tagebuch aus dem amerikanischen Exil 1938-1947. Konstanz Libelle Verlag 2002. 492 S. OPbd.m.OU und Lesebändchen.",high,f,,f,f,,2026-01-26 19:56:38.614712
8094,briefe_347_14_15,"WALSER, Martin. Leben und Schreiben. Tagebücher 1963-1973. Reinbek Rowohlt 2007. 718 S. OLn.m.OU und Lesebändchen. EA",high,f,,f,f,,2026-01-26 19:56:38.614712
8095,briefe_350_15_15,WALTER VON DER VOGELWEIDE. Altdeutsch und übertragen von Walther Bulst. Tempel Berlin o.J. 334 S. Tempel-Klassiker. OHldr. Band. Neuwertig.,medium,f,Publication year missing (o.J. = ohne Jahr). Title structure unusual - may need verification of actual book title vs. description.,f,t,,2026-01-26 19:56:38.614712
